,Item,venfis,venfin,itens,itens_dist,datas,estoque,recencia,revendeu_prox_mes,ref_prev
409,"BDMT11T308ER-JT SF1215 R0,8",75,107.3,3,1,86.0,60.0,216,0,2022-02-01
410,"BDMT11T308ER-JT SF1215 R0,8",45,107.3,3,1,86.0,135.0,246,0,2022-02-01
411,"BDMT11T308ER-JT SF1215 R0,8",40,37.8,1,1,28.0,180.0,322,0,2022-02-01
412,"BDMT11T308ER-JT SF1215 R0,8",60,121.71,3,1,86.0,5.0,74,0,2022-02-01
413,"BDMT11T308ER-JT SF1215 R0,8",25,69.5,2,1,58.0,25.0,124,0,2022-02-01
414,"BDMT11T308ER-JT SF1215 R0,8",30,83.91,2,1,58.0,20.0,11,0,2022-02-01
415,"BDMT11T308ER-JT UN300 R0,8",10,37.8,1,1,28.0,0.0,322,0,2022-02-01
416,"BDMT11T308ER-ML TN6405 R0,8",40,92.24000000000001,2,1,58.0,65.0,350,0,2022-02-01
417,"BDMT11T308ER-ML TN6405 R0,8",50,64.84,2,1,56.0,5.0,372,0,2022-02-01
418,"BDMT11T308ER-ML TN6405 R0,8",65,41.93,1,1,28.0,0.0,337,0,2022-02-01
419,"BDMT11T316ER-ML TN6405 R1,6",30,41.93,1,1,28.0,0.0,337,0,2022-02-01
420,BITS HTOM QD. 1/ 2 X 8 HSS.CO UNI,2,261415.0,1,1,30.0,0.0,95,0,2022-02-01
421,BITS HTOM QD. 3/ 8 X 8 HSS.CO UNI,1,146853.0,1,1,30.0,0.0,95,0,2022-02-01
422,BITS HTOM QD. 3/ 8 X 8 HSS.CO UNI,2,213.09,1,1,30.0,0.0,124,0,2022-02-01
423,"BITS QUADRADO 1/2 X 8"" 10% - NVO",5,209.93,1,1,30.0,0.0,393,0,2022-02-01
424,"BITS QUADRADO 1/2"" X 4"" 10% CO HSCO",2,90.55,1,1,30.0,0.0,8,0,2022-02-01
425,"BITS QUADRADO 1/2"" X 8"" 10% CO SUPERCUT (NVO)",3,281835.0,1,1,30.0,0.0,274,0,2022-02-01
426,"BITS QUADRADO 1/2"" X 8"" 10% CO SUPERCUT (NVO)",3,296.04,1,1,30.0,0.0,124,0,2022-02-01
427,"BITS QUADRADO 1/4"" X 4"" 10% CO SUPERCUT",2,46.2,1,1,30.0,0.0,8,0,2022-02-01
428,"BITS QUADRADO 3/8"" X 4"" 12% CO SUPERCUT",2,70.04,1,1,30.0,0.0,8,0,2022-02-01
429,"BITS QUADRADO 5/16"" X 4"" ULTRACUT",1,0.01,1,1,28.0,0.0,372,0,2022-02-01
430,"BITS REDONDO 8,0 X 100MM HSS",1,0.01,1,1,28.0,0.0,372,0,2022-02-01
431,BLMP0603R-M OP1215,50,37.92,1,1,28.0,0.0,197,1,2022-02-01
432,BLMP0603R-M OP1215,50,37.92,1,1,28.0,0.0,246,1,2022-02-01
433,BLMP0603R-M OP1215,40,37.92,1,1,28.0,0.0,326,1,2022-02-01
434,BLMP0603R-M OP1215,50,33.88,1,1,28.0,20.0,77,1,2022-02-01
435,BLMP0603R-M OP1215,50,37.92,1,1,28.0,0.0,145,1,2022-02-01
436,"BROCA 1,60MM DIN 338N HSS (TW104 43X20)",7,6.05,1,1,28.0,0.0,90,0,2022-02-01
437,"BROCA 1/8'' MM DIN 338N HSS (1/ 8"" X 71MM TW105)",10,11.01,1,1,30.0,0.0,1,0,2022-02-01
438,"BROCA 10,00MM DIN 338N HSS",2,49.57,1,1,28.0,0.0,25,0,2022-02-01
439,"BROCA 10,50MM DIN 338N HSS",2,35299.0,1,1,28.0,3.0,372,0,2022-02-01
440,"BROCA 12,80MM DIN 338N HSS",1,62886.0,1,1,30.0,0.0,245,0,2022-02-01
441,"BROCA 13,50MM DIN 338N HSS",2,158.61,1,1,28.0,3.0,90,0,2022-02-01
442,"BROCA 14,00MM DIN 338N HSS",1,201432.0,1,1,30.0,0.0,63,0,2022-02-01
443,"BROCA 14,00MM DIN 338N HSS - HCT",1,89.58,1,1,30.0,0.0,306,0,2022-02-01
444,"BROCA 14,00MM DIN 338N HSS - HCT",1,89.58,1,1,30.0,0.0,95,0,2022-02-01
445,"BROCA 14,50MM DIN 338N HSS",2,1409375.0,1,1,28.0,1.0,372,0,2022-02-01
446,"BROCA 15,00MM DIN 338N HSS",1,250158.0,1,1,28.0,0.0,55,0,2022-02-01
447,"BROCA 15,50MM DIN 338N HSS",2,92.35,1,1,28.0,0.0,383,0,2022-02-01
448,"BROCA 16,50MM DIN 338N HSS",2,206206.0,1,1,28.0,0.0,372,0,2022-02-01
449,"BROCA 16,50MM DIN 340N HSS (235X154)",1,663318.0,1,1,28.0,0.0,55,0,2022-02-01
450,"BROCA 18,00MM DIN 338N HSS (191X130)",2,172.03,1,1,28.0,0.0,19,0,2022-02-01
451,"BROCA 19,00MM DIN 338N",3,221005.0,1,1,30.0,0.0,183,0,2022-02-01
452,"BROCA 19,00MM DIN 338N",2,327.34,1,1,30.0,0.0,95,0,2022-02-01
453,"BROCA 19,00MM DIN 338N",3,327.34,1,1,30.0,0.0,1,0,2022-02-01
454,"BROCA 2,50MM DIN 338N HSS",10,6558.0,1,1,28.0,1.0,197,0,2022-02-01
455,"BROCA 2,50MM DIN 338N HSS",2,6.56,1,1,28.0,1.0,314,0,2022-02-01
456,"BROCA 22,00MM DIN 338N HSS",1,256872.0,1,1,28.0,0.0,197,0,2022-02-01
457,"BROCA 23,50MM DIN 338N HSS",3,624624.0,2,1,60.0,0.0,154,0,2022-02-01
458,"BROCA 3,00MM DIN 338N HSS",13,9.0,1,1,30.0,0.0,245,0,2022-02-01
459,"BROCA 3,00MM DIN 338N HSS",1,6.56,1,1,28.0,13.0,314,0,2022-02-01
460,"BROCA 3,00MM DIN 338N HSS",10,8.81,1,1,30.0,0.0,1,0,2022-02-01
461,"BROCA 3,00MM DIN 340N HSS (66X100)",6,23.71,1,1,35.0,0.0,120,0,2022-02-01
462,"BROCA 3,00MM DIN 340N HSS (66X100)",3,16.3,1,1,28.0,0.0,18,0,2022-02-01
463,"BROCA 3,00MM DIN 340N HSS D=3X100MM",2,51192.0,1,1,28.0,0.0,292,0,2022-02-01
464,"BROCA 3,00MM DIN 340N HSS D=3X100MM",5,51.19,1,1,28.0,0.0,25,0,2022-02-01
465,"BROCA 3,10MM DIN 338N HSS",3,6.47,1,1,28.0,4.0,25,0,2022-02-01
466,"BROCA 3,20MM DIN 338N HSS",1,7.54,1,1,28.0,0.0,314,0,2022-02-01
467,"BROCA 3,30MM DIN 338N HSS",2,5.22,1,1,28.0,0.0,372,0,2022-02-01
468,"BROCA 3,30MM DIN 338N HSS",13,16.62,2,1,58.0,0.0,1,0,2022-02-01
469,"BROCA 3,50MM DIN 338N HSS",10,6.59,1,1,30.0,10.0,245,0,2022-02-01
470,"BROCA 3,50MM DIN 338N HSS",10,13.18,2,1,60.0,10.0,274,0,2022-02-01
471,"BROCA 3,50MM DIN 338N HSS",10,9.59,1,1,30.0,0.0,1,0,2022-02-01
472,"BROCA 3,90MM DIN 340N TW204 (119X78)",1,42.0,1,1,28.0,0.0,351,0,2022-02-01
473,"BROCA 4,00MM DIN 338N HSS",1,7.48,1,1,28.0,9.0,314,0,2022-02-01
474,"BROCA 4,00MM DIN.1863/3 TW321 TWILL (4X280MM)",1,226.99,1,1,28.0,0.0,306,0,2022-02-01
475,"BROCA 4,20MM DIN 338N HSS",2,6.36,1,1,28.0,1.0,372,0,2022-02-01
476,"BROCA 4,20MM DIN 338N HSS",10,9.33,1,1,28.0,1.0,193,0,2022-02-01
477,"BROCA 4,20MM DIN 338N HSS",1,9.2,1,1,28.0,11.0,314,0,2022-02-01
478,"BROCA 4,90MM DIN 338N HSS",1,10.84,1,1,28.0,0.0,134,0,2022-02-01
479,"BROCA 5,00MM DIN 338N HSS",2,7.27,1,1,28.0,5.0,372,0,2022-02-01
480,"BROCA 5,00MM DIN 338N HSS",1,9.2,1,1,28.0,8.0,314,0,2022-02-01
481,"BROCA 5,00MM DIN 338N HSS",3,8.43,1,1,28.0,5.0,25,0,2022-02-01
482,"BROCA 5,00MM DIN 340N TIN 132X87",3,48.97,1,1,28.0,0.0,18,0,2022-02-01
483,"BROCA 5,20MM DIN 338N HSS",1,11.59,1,1,28.0,0.0,314,0,2022-02-01
484,"BROCA 5,20MM DIN 340 HSS (87X132)",1,64458.0,1,1,28.0,0.0,188,0,2022-02-01
485,"BROCA 5,50MM DIN 338N HSS",2,7.27,1,1,28.0,1.0,372,0,2022-02-01
486,"BROCA 5,60MM DIN 338N HSS",5,12129.0,1,1,30.0,0.0,368,0,2022-02-01
487,"BROCA 5,80MM DIN 338N HSS",4,14.98,1,1,28.0,0.0,124,0,2022-02-01
488,"BROCA 5,90MM DIN 338N HSS",1,13.66,1,1,28.0,0.0,134,0,2022-02-01
489,BROCA 5/8 - ANSI,1,1564365.0,1,1,30.0,1.0,306,0,2022-02-01
490,BROCA 5/8 - ANSI,1,1564365.0,1,1,30.0,1.0,368,0,2022-02-01
491,BROCA 5/8 - ANSI,2,156.44,1,1,30.0,1.0,95,0,2022-02-01
492,"BROCA 6,00MM DIN 338N HSS",1,11.35,1,1,28.0,7.0,314,0,2022-02-01
493,"BROCA 6,50MM DIN 340N (148X97)",5,33.63,1,1,28.0,0.0,19,0,2022-02-01
494,"BROCA 6,80MM DIN 338N HSS",2,13.38,1,1,28.0,0.0,372,0,2022-02-01
495,"BROCA 7,90MM DIN 338N HSS",1,21.22,1,1,28.0,1.0,358,0,2022-02-01
496,"BROCA 7,90MM DIN 338N HSS",1,19.58,1,1,28.0,0.0,134,0,2022-02-01
497,"BROCA 8,20MM DIM 338N HSS",3,20.44,1,1,28.0,1.0,25,0,2022-02-01
498,"BROCA 8,50MM DIN 338N HSS",2,18.06,1,1,28.0,0.0,372,0,2022-02-01
499,"BROCA 8,50MM DIN 338N HSS",1,23.52,1,1,28.0,0.0,134,0,2022-02-01
500,"BROCA 9,00MM DIN 338N HSS",1,34.46,1,1,28.0,0.0,134,0,2022-02-01
501,"BROCA DE CENTRO - DIN 333A - 1,25X3,15MM",3,106535.0,1,1,28.0,4.0,216,0,2022-02-01
502,"BROCA DE CENTRO - DIN 333A - 1,60X4,00MM",2,15.81,1,1,28.0,8.0,60,0,2022-02-01
503,"BROCA DE CENTRO - DIN 333A - 1,60X4,00MM",10,15.81,1,1,28.0,0.0,246,0,2022-02-01
504,"BROCA DE CENTRO - DIN 333A - 2,50X6,30MM",2,17.28,1,1,28.0,0.0,60,0,2022-02-01
505,"BROCA DE CENTRO - DIN 333A - 2,50X6,30MM",2,17277.0,1,1,28.0,0.0,216,0,2022-02-01
506,"BROCA DE CENTRO - DIN 333A - 2,50X6,30MM",1,15.95,1,1,28.0,2.0,134,0,2022-02-01
507,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",11,273065.0,1,1,28.0,10.0,154,0,2022-02-01
508,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",6,54.62,2,1,56.0,14.0,46,0,2022-02-01
509,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",2,17.23,1,1,28.0,7.0,372,0,2022-02-01
510,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",3,273065.0,1,1,28.0,1.0,216,0,2022-02-01
511,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM - INDAÇO",6,83376.0,2,1,28.0,0.0,260,0,2022-02-01
512,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",2,37037.0,1,1,28.0,10.0,154,0,2022-02-01
513,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",2,23.38,1,1,28.0,10.0,372,0,2022-02-01
514,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",3,37037.0,1,1,28.0,2.0,216,0,2022-02-01
515,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",7,34216.49,2,1,63.0,5.0,265,0,2022-02-01
516,"BROCA DE CENTRO - DIN 333A - 5,00X12,5MM",2,47826.0,1,1,28.0,0.0,267,1,2022-02-01
517,"BROCA DE CENTRO - DIN 333A - 5,00X12,5MM",5,93305.0,1,1,28.0,0.0,8,1,2022-02-01
518,"BROCA DE CENTRO - DIN 333A - 6,30X16,0MM",2,119.84,1,1,28.0,0.0,60,0,2022-02-01
519,"BROCA DE CENTRO MD 1,25X45 S4",1,93.0,1,1,28.0,0.0,272,0,2022-02-01
520,BROCA DE CENTRO MD 1.6X45 S4,1,93.0,1,1,28.0,0.0,272,0,2022-02-01
521,BROCA DE CENTRO MD 2.5X50  S6,1,161.0,1,1,28.0,0.0,272,0,2022-02-01
522,BROCA DE CENTRO MD 2X50 S5,1,129.0,1,1,28.0,0.0,272,0,2022-02-01
523,BROCA MD D=1.8X22X46 H1.8 DIN 338,2,52.83,1,1,28.0,0.0,67,0,2022-02-01
524,BROCA MD D=10MMX61X103 45 HRC,2,272.73,1,1,28.0,0.0,168,0,2022-02-01
525,BROCA MD D=12.0X71X118 5XD S/RI DIN 6537L,4,444.76,1,1,30.0,0.0,337,0,2022-02-01
526,BROCA MD D=17 H18,1,1252.0,1,1,28.0,0.0,116,0,2022-02-01
527,BROCA MD D=18 H25 3D - SPMG06,1,613305.0,1,1,30.0,0.0,393,0,2022-02-01
528,BROCA MD D=2.5X15X50 5XD S/RI H4 DIN 6537L,2,75.37,1,1,28.0,0.0,70,0,2022-02-01
529,BROCA MD D=3.3X28X62 5XD S/RI H6 DIN 6537K,2,199.29,1,1,28.0,0.0,77,0,2022-02-01
530,BROCA MD D=3.5X28X62 5XD S/RI H6 DIN 6537L,3,169.08,1,1,30.0,0.0,21,0,2022-02-01
531,BROCA MD D=3X33X61 H3 DIN 338,2,61.99,1,1,28.0,0.0,306,0,2022-02-01
532,BROCA MD D=3X33X61 H3 DIN 338,1,56.9,1,1,0.0,0.0,106,0,2022-02-01
533,"BROCA MD D=4,2MMX24X66 55 HRC",2,126.82,1,1,28.0,0.0,102,0,2022-02-01
534,"BROCA MD D=4,5MMX47X80 55 HRC",5,182.68,1,1,30.0,0.0,97,0,2022-02-01
535,"BROCA MD D=4,6X47X80 DIN 338",2,81.83,1,1,35.0,0.0,265,0,2022-02-01
536,BROCA MD D=4.3X24X66 3XD S/RI H 6 DIN 6537K,6,166.67,1,1,0.0,0.0,301,0,2022-02-01
537,BROCA MD D=4.3X24X66 3XD S/RI H 6 DIN 6537K,2,193.4,1,1,0.0,0.0,340,0,2022-02-01
538,BROCA MD D=4.8X52X86 DIN 338,3,81.83,1,1,35.0,0.0,265,0,2022-02-01
539,BROCA MD D=4X43X75 H4 DIN 338,3,73.72,1,1,28.0,0.0,41,0,2022-02-01
540,BROCA MD D=5.0X44X82 5XD S/RI H6 DIN 6537L,1,201168.0,1,1,28.0,0.0,301,0,2022-02-01
541,BROCA MD D=5.5X44X82 5XD S/RI H 6 DIN 6537K,1,236.4,1,1,28.0,0.0,333,0,2022-02-01
542,BROCA MD D=5MMX28X66 55 HRC,5,346.19,2,1,58.0,0.0,97,0,2022-02-01
543,BROCA MD D=5X52X86 DIN 338,4,119.0,1,1,28.0,0.0,190,0,2022-02-01
544,BROCA MD D=6.5X63X101 DIN 338,1,147.84,1,1,30.0,0.0,183,0,2022-02-01
545,BROCA MD D=6X57X93 DIN 338,4,105.0,1,1,35.0,0.0,230,0,2022-02-01
546,BROCA MD D=6X57X93 DIN 338,2,105.0,1,1,35.0,0.0,265,0,2022-02-01
547,BROCA MD D=7.0X53X91 5XD S/RI DIN 6537L,1,314.0,1,1,30.0,0.0,245,0,2022-02-01
548,BROCA MD D=7MMX53X91 55 HRC,2,231.49,1,1,28.0,0.0,193,0,2022-02-01
549,BROCA ZD D=32 3XD WCMX06,1,677.6,1,1,28.0,0.0,292,0,2022-02-01
550,BROCA ZD D=32 3XD WCMX06,1,880.88,1,1,30.0,0.0,119,0,2022-02-01
551,BUCHA DE REDUCAO CM EXT. 3 X CM INT. 2,2,46.1,1,1,0.0,0.0,253,0,2022-02-01
552,BUCHA DE REDUCAO CM EXT. 4 X CM INT. 3,2,65.66,1,1,0.0,0.0,253,0,2022-02-01
553,BUCHA DE REDUCAO CM EXT. 5 X CM INT. 2,4,125.15,1,1,0.0,0.0,183,0,2022-02-01
554,"BUCHA REDUCAO VDI 25 X 20,00MM",1,160.2,1,1,30.0,0.0,245,0,2022-02-01
555,"BUCHA REDUCAO VDI 32 X 10,00MM",3,178.03,1,1,28.0,0.0,195,0,2022-02-01
556,"BUCHA REDUCAO VDI 32 X 12,00MM",3,178.03,1,1,28.0,0.0,195,0,2022-02-01
557,"BUCHA REDUCAO VDI 32 X 14,00MM",1,178.03,1,1,28.0,0.0,169,0,2022-02-01
558,"BUCHA REDUCAO VDI 32 X 16,00MM",1,148.85,1,1,28.0,0.0,351,0,2022-02-01
559,"BUCHA REDUCAO VDI 32 X 16,00MM",3,178.03,1,1,28.0,0.0,195,0,2022-02-01
560,"BUCHA REDUCAO VDI 32 X 20,00MM",1,178.03,1,1,28.0,0.0,195,1,2022-02-01
561,"BUCHA REDUCAO VDI 32 X 8,00MM",1,178.03,1,1,28.0,0.0,195,0,2022-02-01
562,"BUCHA REDUCAO VDI 40 X 32,00MM",2,156.22,1,1,30.0,0.0,337,0,2022-02-01
563,"BUCHA REDUCAO VDI 40 X 32,00MM",4,174.55,1,1,30.0,0.0,21,0,2022-02-01
564,"CABECOTE BROQUEADOR DIAM.  50,00MM - CAPAC. 10,00 A 125,00MM",1,439252.0,1,1,28.0,2.0,372,0,2022-02-01
565,"CABECOTE DESBASTE MHD 32 X CAPAC. 35,5~50,00MM (TS 32/32)",1,24455756.0,1,1,28.0,1.0,141,0,2022-02-01
566,"CABECOTE MICROMETRICO MHD 32 X CAPAC. 35,5~50,00MM (TRM 32)",1,5727.26,1,1,28.0,0.0,127,0,2022-02-01
567,"CABECOTE MICROMETRICO MHD 50 X CAPAC. 2,5~108,00MM (TRM 50)",1,7085.4,1,1,28.0,0.0,111,0,2022-02-01
568,CAPSULA (BARRA) PARA CABECOTE MICROMETRICO TRM (B3.06),1,471.94,1,1,28.0,0.0,350,0,2022-02-01
569,CAPSULA (BARRA) PARA CABECOTE MICROMETRICO TRM (B3.06),1,799.46,1,1,28.0,0.0,371,0,2022-02-01
570,CAPSULA PARA CABECOTE DESBASTE TS (SMCC 32),1,7760688.0,1,1,28.0,1.0,141,0,2022-02-01
571,CAPSULA PARA CABECOTE MICROMETRICO TRM (SFTP 32),1,872.16,1,1,28.0,0.0,365,0,2022-02-01
572,CAPSULA PARA CABECOTE MICROMETRICO TRM (SFTP 32),1,746.22,1,1,28.0,0.0,127,0,2022-02-01
573,CASTANHA INTERIÇA 10 - EXTERNO - PARA PLACA IMP. DE 3 CAST.,1,500.0,1,1,28.0,0.0,169,0,2022-02-01
574,CASTANHA INTERIÇA 10 - INTERNO - PARA PLACA IMP. DE 3 CAST.,1,500.0,1,1,28.0,0.0,204,0,2022-02-01
575,CASTANHA TOPO  8 - PARA PLACA IMP. DE 3 CAST.: TJ-11-200,1,685.09,1,1,28.0,0.0,131,0,2022-02-01
576,CASTANHA TOPO 10 - PARA PLACA IMP. DE 3 CAST.,1,691.21,1,1,28.0,0.0,267,0,2022-02-01
577,CCGT040102L-P-GP91TF,20,40.37,1,1,28.0,0.0,154,0,2022-02-01
578,CCGX060204-AL-GN9120,20,29274.0,1,1,28.0,10.0,330,0,2022-02-01
579,CCGX09T304-AL-GN9120,10,34.98,1,1,28.0,0.0,302,0,2022-02-01
580,CCGX09T304-LC YD101,10,34.98,1,1,28.0,0.0,267,0,2022-02-01
581,CCMT060204-GP-GP1225,9,21.4,1,1,28.0,1.0,1,0,2022-02-01
582,CCMT060204-GP-GP31TM,10,19.46,1,1,0.0,10.0,377,0,2022-02-01
583,CCMT060204-GP-GP31TM,10,19.46,1,1,0.0,0.0,141,0,2022-02-01
584,CCMT060204-MM-GS3115,10,18.19,1,1,28.0,0.0,133,0,2022-02-01
585,CCMT060208-PM UN110,10,25.0,1,1,28.0,0.0,131,0,2022-02-01
586,CCMT060208-TP-GP91TM,10,17.26,1,1,28.0,0.0,169,0,2022-02-01
587,CCMT09T304-GP-GP1115,10,22.48,1,1,28.0,0.0,224,0,2022-02-01
588,CCMT09T308 PA120,10,20.19,1,1,28.0,13.0,351,0,2022-02-01
589,CCMT09T308 PA120,10,251625.0,1,1,30.0,0.0,368,0,2022-02-01
590,CCMT09T308 PA120,5,251625.0,1,1,30.0,8.0,124,0,2022-02-01
591,CCMT09T308 PA120,8,27.68,1,1,30.0,0.0,1,0,2022-02-01
592,CHAVE C-20 - PARA PORCA CONE AUTO TORQUE,1,66.38,1,1,28.0,1.0,8,0,2022-02-01
593,CHAVE ER-16 - PARA PORCA TIPO M (CASTELO),1,41.1,1,1,0.0,0.0,323,1,2022-02-01
594,CHAVE ER-16 - PARA PORCA TIPO T1 (SEXTAVADO),1,37.65,1,1,0.0,0.0,85,0,2022-02-01
595,CHAVE ER-16 - PARA PORCA TIPO T1 (SEXTAVADO),10,41.08,1,1,28.0,0.0,134,0,2022-02-01
596,CHAVE ER-25 - PARA PORCA TIPO T2 (4 PONTAS),1,58.69,1,1,28.0,2.0,89,0,2022-02-01
597,CHAVE ER-25 - PARA PORCA TIPO T2 (UNHA),1,33522.0,1,1,30.0,0.0,183,0,2022-02-01
598,CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS),4,58.75,1,1,32.0,1.0,176,0,2022-02-01
599,CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS),2,53405.0,1,1,28.0,1.0,210,0,2022-02-01
600,CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS),1,48.86,1,1,28.0,1.0,267,0,2022-02-01
601,CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS),5,56.36,1,1,60.0,1.0,308,0,2022-02-01
602,CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS),1,58.75,1,1,0.0,1.0,85,0,2022-02-01
603,CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS),5,117.5,2,1,64.0,1.0,111,0,2022-02-01
604,CHAVE ER-40 - PARA PORCA TIPO T2 (4 PONTAS),1,64.01,1,1,28.0,0.0,376,0,2022-02-01
605,CHAVE ER-40 - PARA PORCA TIPO T2 (4 PONTAS),1,64.15,1,1,0.0,0.0,64,0,2022-02-01
606,CHAVE ER-40 - PARA PORCA TIPO T2 (UNHA),2,44886.0,1,1,28.0,0.0,293,0,2022-02-01
607,CHAVE ER-40 - PARA PORCA TIPO T2 (UNHA),3,48240.19,2,1,58.0,0.0,155,0,2022-02-01
608,CHAVE FIXA 6X7MM,3,18.86,1,1,30.0,0.0,1,0,2022-02-01
609,CHAVE TORX 15,3,80005.0,1,1,28.0,19.0,90,0,2022-02-01
610,CHAVE TORX 15,1,80005.0,1,1,28.0,9.0,140,0,2022-02-01
611,CHAVE TORX 15 - CABO,2,15.0,1,1,28.0,0.0,183,0,2022-02-01
612,CHAVE TORX 20,1,8.0,1,1,28.0,3.0,140,0,2022-02-01
613,CHAVE TORX 6,2,0.01,1,1,28.0,11.0,106,0,2022-02-01
614,CHAVE TORX 6,1,0.01,1,1,30.0,14.0,26,0,2022-02-01
615,CHAVE TORX 6 - CABO,3,15.0,1,1,30.0,1.0,393,0,2022-02-01
616,CHAVE TORX 6 - CABO,1,18.0,1,1,28.0,1.0,225,0,2022-02-01
617,CHAVE TORX 7 - CABO,2,18.9,1,1,30.0,0.0,260,0,2022-02-01
618,CHAVE TORX 8,3,7.41,1,1,28.0,16.0,8,0,2022-02-01
619,CHAVE TORX 8 - CABO,2,15.0,1,1,28.0,0.0,183,0,2022-02-01
620,CHAVE TORX 8 - CABO,3,16.5,1,1,28.0,0.0,90,0,2022-02-01
621,CHAVE TORX 9 - CABO,3,16.5,1,1,28.0,0.0,90,0,2022-02-01
622,CILINDRO MD D=4 X 330,4,969485.0,1,1,28.0,0.0,162,0,2022-02-01
623,CILINDRO MD D=8 X 330,3,299.27,1,1,28.0,0.0,19,0,2022-02-01
624,CNGA120408T02020 CW2015,2,67.34,1,1,28.0,0.0,292,0,2022-02-01
625,CNHT070408 RW1325,20,45.0,1,1,28.0,6.0,154,0,2022-02-01
626,CNHT070408 RW1325,30,45.0,1,1,28.0,16.0,186,0,2022-02-01
627,CNHT070408 RW1325,30,45.0,1,1,28.0,46.0,231,0,2022-02-01
628,CNHT070408 RW1325,10,45.0,1,1,28.0,0.0,102,0,2022-02-01
629,CNHT070408 RW1325,53,90.0,2,1,56.0,13.0,125,0,2022-02-01
630,CNHT070408 RW202NCM (BLUE),30,45.0,1,1,28.0,10.0,154,0,2022-02-01
631,CNHT070408 RW202NCM (BLUE),40,90.0,2,1,56.0,29.0,46,0,2022-02-01
632,CNHT070408 RW202NCM (BLUE),20,90.0,2,1,56.0,20.0,67,0,2022-02-01
633,CNHT070408 RW202NCM (BLUE),20,45.0,1,1,28.0,13.0,95,0,2022-02-01
634,CNHT070408 RW202NCM (BLUE),7,45.0,1,1,28.0,3.0,138,0,2022-02-01
635,CNHT070408 RW202NCM (BLUE),20,45.0,1,1,28.0,50.0,11,0,2022-02-01
636,CNMA120408-GK1115,10,27.83,1,1,28.0,9.0,351,0,2022-02-01
637,CNMG120408 WS6115,7,27.3,1,1,28.0,0.0,55,0,2022-02-01
638,CNMG120408-GM-GP1225,10,27.28,1,1,28.0,30.0,306,0,2022-02-01
639,CNMG120408-GM-GP1225,9,27.28,1,1,28.0,1.0,154,0,2022-02-01
640,CNMG120408-GM-GP1225,30,27.28,1,1,28.0,40.0,372,0,2022-02-01
641,CNMG120408-GM-GP1225,30,54.56,2,1,56.0,10.0,246,0,2022-02-01
642,CNMG120408-GM-GP1225,30,29.88,1,1,28.0,30.0,63,0,2022-02-01
643,CNMG120408-GM-GP1225,10,29.88,1,1,28.0,61.0,110,0,2022-02-01
644,CNMG120408-GM-GP1225,40,59.76,2,1,56.0,40.0,8,0,2022-02-01
645,CNMG120408-GT WS8125,10,27.28,1,1,28.0,0.0,337,0,2022-02-01
646,CNMG120408-LM-GM3225,10,32.3,1,1,28.0,29.0,235,0,2022-02-01
647,CNMG120408-QM-GK1115,10,28.59,1,1,28.0,0.0,223,0,2022-02-01
648,CNMG120408-QM-GM1115,20,27.28,1,1,28.0,0.0,322,0,2022-02-01
649,CNMG120408-QM-GP1115,10,25.67,1,1,28.0,0.0,351,0,2022-02-01
650,CNMG120412-QM-GP1120,350,40.08,2,1,120.0,10.0,288,0,2022-02-01
651,CNMG120412-QM-GP1120,100,20.04,1,1,60.0,0.0,386,0,2022-02-01
652,"CONE BASICO BT 40 X MHD 50 (L= 48,00MM) (AD)",1,1478.21,1,1,28.0,0.0,225,0,2022-02-01
653,"CONE BASICO SK 40 X MHD 50 (L=48,00MM) (AD)",1,1478.21,1,1,28.0,0.0,134,0,2022-02-01
654,"CONE MODULAR SK 50 X 28,00MM (L=46,00MM) (D=50,00MM)",1,621.07,1,1,28.0,0.0,141,0,2022-02-01
655,"CONJUNTO MANDRILHAR ISO 40 -  8 - 280 (0,01MM)",1,5788.0,1,1,0.0,0.0,105,0,2022-02-01
656,"CONJUNTO MICROMETRICO MHD 50 - 6 - 108 (0,002MM) (K01 TRM 50)",1,13836.54,1,1,28.0,0.0,225,0,2022-02-01
657,"CONJUNTO MICROMETRICO MHD 50 - 6 - 108 (0,002MM) (K01 TRM 50)",1,12905.23,1,1,28.0,0.0,134,0,2022-02-01
658,COSSINETE M14X2,1,328.02,1,1,30.0,0.0,274,0,2022-02-01
659,CTGPR 2020 K16,1,234.0,1,1,28.0,0.0,67,0,2022-02-01
660,CVKT0502R-HF TT9080,20,74.0,1,1,28.0,0.0,13,0,2022-02-01
