,cod_original,produto,preco_entrada,disponivel,total,data
268,4152641.0,GT025004 WP31MG MACHO M6X1 (6H) 3F DIN 371,98.04,3.0,294.12,2020-05-01
269,5550906.0,HNPJ0704ANSNGD WP40PM,28.31,0.0,0.0,2020-05-01
270,6337590.0,40040200T006R050 TORO 4C D=2X3X38X6.3 R0.5,38.43,1.0,38.43,2020-05-01
271,6337731.0,"40040300T009R050 TIALN TORO 4C D=3X3X9,5X38 R0.5",38.43,6.0,230.58,2020-05-01
272,6337893.0,40140400T019R050 TIALN TORO 4C D=4X4X19X63 R0.5,47.8,2.0,95.6,2020-05-01
273,6337735.0,40040500T013R050 TIALN TORO 4C D=5X5X13X50 R0.5,48.99,3.0,146.97,2020-05-01
274,6337895.0,40140500T030R050 TIALN TORO 4C D=5X5X30X75 R0.5,54.83,6.0,328.98,2020-05-01
275,6337736.0,40040600T016R050 TIALN TORO 4 C D=6X6X16X50 R0.5,49.55,8.0,396.4,2020-05-01
276,6337737.0,40040600T016R100 TIALN TORO 4C D=6X6X16X50 R1.0,49.55,1.0,49.55,2020-05-01
277,6337897.0,40140600T028R050 TIALN TORO 4C D=6X6X28X75 R0.5,52.67,5.0,263.35,2020-05-01
278,6337898.0,40140600T028R100 TIALN TORO 4C D=6X6X28X75 R1.0,52.67,8.0,421.36,2020-05-01
279,4148236.0,VDS202A09200 WU25PD D=9.2 5XD SEM REFRI,162.68,2.0,325.36,2020-05-01
280,25874.0,SIR 0016 16,75.0,1.0,75.0,2020-05-01
281,6568514.0,024111-000080 K10F-DIA ESF 2C 20° D=8X8X44X80X8,325.16,4.0,1300.64,2020-05-01
282,632.0,TBGT060102EL CT3000,42.0,2.0,84.0,2020-05-01
283,598752.0,S16R SCLCR 09,75.0,2.0,150.0,2020-05-01
284,3101 - 310640,"BROCA 6,40MM DIN 338N HSS",5.64,6.0,33.84,2020-05-01
285,5542622.0,TCF050204BPV36 WU40PH,27.27,1.0,27.27,2020-05-01
286,1239.0,"ADAPTADOR PARA MANDRIL TAM. 1 - 4,00 X 3,00 - (M3,5 - M4)",178.4,1.0,178.4,2020-05-01
287,2582447.0,M680D016Z02H15L150 XDMT0903,42.5,3.0,127.5,2020-05-01
288,11ER070,11ER070M D=7,21.1,1.0,21.1,2020-05-01
289,3628.0,"HASTE PARALELA PARA MANDRIL 25,00MM X B16",34.95,1.0,34.95,2020-05-01
290,499.0,FRESA TOROIDAL 45HRC 4C D=8X8X100X20 R0.5,84.7,1.0,84.7,2020-05-01
291,89654.0,MWLNR 2525 M08,90.0,1.0,90.0,2020-05-01
292,3850938.0,TDM140R3SCF16M WG,531.14,1.0,531.14,2020-05-01
293,3101 - 320620,BROCA 1/2MM DIN 338N HSS,24.13,4.0,96.52,2020-05-01
294,2289.0,PORTA PINCA BT 40 X DMC 10 (L= 90MM) (L1= 51MM)-20.000RPM (KOJEX),625.3,1.0,625.3,2020-05-01
295,3607841.0,NTP2R TN6025,25.02,5.0,125.1,2020-05-01
296,4008276.0,M370D050Z05WO08 D=50 Z=5 M370 WOEJ0804,1053.54,2.0,2107.08,2020-05-01
297,PTM4X8,PARAFUSO TORX M4 X 8,1.3,30.0,39.0,2020-05-01
298,4120195.0,TPKR1603-PDRMS PA120,13.23,30.0,396.9,2020-05-01
299,5472611.0,VTSFT6019 WU41EG 5/16-18 UNC 2B 3F D371 C FURO CEGO,66.5,1.0,66.5,2020-05-01
300,675.0,FRESA RETA 55HRC 4C D=2X8X50 H6,38.5,2.0,77.0,2020-05-01
301,1906441.0,MS1966 - M3X8,8.59,5.0,42.95,2020-05-01
302,PTM5X10,PARAFUSO TORX M5 X 10,1.82,15.0,27.3,2020-05-01
303,PTM5X12,PARAFUSO TORX M5 X 12,1.82,15.0,27.3,2020-05-01
304,11ER040,11ER040M D=4,21.1,1.0,21.1,2020-05-01
305,533.0,FRESA TOROIDAL 55HRC 4C D=5X5X50X13 R0.5,41.0,1.0,41.0,2020-05-01
306,4120180.0,TNMX160404-R PA120,8.5,20.0,170.0,2020-05-01
307,4120181.0,TNMX160408-R PA120,8.5,50.0,425.0,2020-05-01
308,2022330.0,DCGT070204AL3 HWK15,22.87,9.0,205.83,2020-05-01
309,4173469.0,TDS504A05000 WU20PD D=5 12XD COM REFRI,470.34,3.0,1411.02,2020-05-01
310,3899782.0,TDD106Z03000 WU20PD D=3.0 20XD COM REFRI,492.14,1.0,492.14,2020-05-01
311,5880430.0,40010400T012.. ESF 2C 30° D=4X4X50X12 S/ COB,43.46,4.0,173.84,2020-05-01
312,5826090.0,40140300T019.. RETA 4C 30° D=3X3X63X19 S/ COB,33.0,3.0,99.0,2020-05-01
313,5826101.0,40240300T025.. RETA 4C 30° D=3X3X75X25 S/ COB,33.0,5.0,165.0,2020-05-01
314,M680D32X150,M680D032Z04H25L150 XDMT0903,150.0,4.0,600.0,2020-05-01
315,3101 - 310180,"BROCA 1,80MM DIN 338N HSS",1.92,7.0,13.44,2020-05-01
316,3101 - 310240,"BROCA 2,40MM DIN 338N HSS",1.74,7.0,12.18,2020-05-01
317,3101 - 310290,"BROCA 2,90MM DIN 338N HSS",2.24,5.0,11.2,2020-05-01
318,333400.0,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",12.65,1.0,12.65,2020-05-01
319,2563995.0,CCMT09T308 PA120,7.42,33.0,244.86,2020-05-01
320,2024243.0,S25T SCLCR 09,448.79,3.0,1346.37,2020-05-01
321,5826085.0,40040100T004.. RETA 4C 30° D=1X3X38X4 S/ COB,29.11,10.0,291.1,2020-05-01
322,5880444.0,40011200T025.. ESF 2C 30° D=12X12X76X25 S/ COB,98.65,10.0,986.5,2020-05-01
323,5880439.0,40110800T028.. ESF 2C 30° D=8X8X76X28 S/ COB,58.81,5.0,294.05,2020-05-01
324,5880426.0,40010150T005.. ESF 2C 30° D=1.5X3X38X5 S/ COB,34.93,8.0,279.44,2020-05-01
325,5880438.0,40010800T020.. ESF 2C 30° D=8X8X63X20 S/ COB,57.05,7.0,399.35,2020-05-01
326,5880441.0,40011000T022.. ESF 2C 30° D=10X10X76X22 S/ COB,77.37,5.0,386.85,2020-05-01
327,5826087.0,40040200T006.. RETA 4C 30° D=2X3X38X6 S/ COB,29.11,10.0,291.1,2020-05-01
328,5880446.0,40211200T075.. ESF 2C 30° D=12X12X150X75 S/ COB,128.67,4.0,514.68,2020-05-01
329,5826111.0,40240800T041.. RETA 4C 30° D=8X8X100X41 S/ COB,54.86,3.0,164.58,2020-05-01
330,5880427.0,40010200T006.. ESF 2C 30° D=2X3X38X6 S/ COB,34.93,8.0,279.44,2020-05-01
331,5880442.0,40111000T032.. ESF 2C 30° D=10X10X89X32 S/ COB,83.82,3.0,251.46,2020-05-01
332,5880448.0,40011600T032.. ESF 2C 30° D=16X16X89X32 S/ COB,276.35,5.0,1381.75,2020-05-01
333,5676L,FRESA ESFERICA 45HRC 2C D=5X6X76X14 LONGA S/ COB,35.0,3.0,105.0,2020-05-01
334,5873508.0,40120800T041 RETA 2C 30° D=8X8X100X41,65.82,1.0,65.82,2020-05-01
335,2562365.0,CCMT09T304 PA120,7.42,23.0,170.66,2020-05-01
336,4148195.0,VDS202A06200 WU25PD D=6.2 5XD SEM REFRI,124.37,4.0,497.48,2020-05-01
337,3101 - 310820,"BROCA 8,20MM DIM 338N HSS",11.07,4.0,44.28,2020-05-01
338,4162796.0,TDS403A03000 WP20PD D=3.0 8XD COM REFRI,318.91,2.0,637.82,2020-05-01
339,4143809.0,VDS403A06800 WU25PD D=6.8 8XD COM REFRI,298.26,2.0,596.52,2020-05-01
340,3101 - 310480,"BROCA 4,80MM DIN 338N HSS",3.41,3.0,10.23,2020-05-01
341,120543.0,DGTR 10B 2D30,100.0,4.0,400.0,2020-05-01
342,3101 - 310870,"BROCA 8,70MM DIN 338N HSS",13.18,4.0,52.72,2020-05-01
343,3101 - 310890,"BROCA 8,90MM DIN 338N HSS",11.0,3.0,33.0,2020-05-01
344,3101 - 311020,"BROCA 10,20MM DIN 338N HSS",21.05,4.0,84.2,2020-05-01
345,568497.0,"5513.020.18 (M4X0,5 - T15) P/ SIR 22",11.67,1.0,11.67,2020-05-01
346,TB41108,"BROCA 5,00MM DIN 340N TW204 (132X87)",35.38,1.0,35.38,2020-05-01
347,3101 - 310570,"BROCA 5,70MM DIN 338N HSS",4.38,7.0,30.66,2020-05-01
348,751.0,FRESA RETA 55HRC 4C D=1.5X3X5X4,23.65,2.0,47.3,2020-05-01
349,2261.0,PORTA FRESA ROSCADO BT 40 X M 12 (L=102MM) (L1= 75MM)- 12.000RPM,253.9,1.0,253.9,2020-05-01
350,03006P,"PORTA PINCA BT 40 X ER-16 (L1=100,00MM) - 12.000RPM -TIPO M",165.75,2.0,331.5,2020-05-01
351,4148194.0,VDS202A06100 WU25PD D=6.1 5XD SEM REFRI,124.37,1.0,124.37,2020-05-01
352,5338861.0,WOEJ120712SRMH WP20CM,31.49,5.0,157.45,2020-05-01
353,32ER110,32ER110M ER D=11,26.4,1.0,26.4,2020-05-01
354,1968107.0,401014014RT ESF 4C 30° D=14X14X63X20,9.86,9.0,88.74,2020-05-01
355,3025707.0,TNMX160404-L PA120,8.5,22.0,187.0,2020-05-01
356,4041195.0,XDMT090308-HX PA120,8.97,30.0,269.1,2020-05-01
357,6082645.0,XNGU15T608ERALP WN25PM,38.52,20.0,770.4,2020-05-01
358,4148222.0,VDS202A08200 WU25PD D=8.2 5XD SEM REFRI,141.12,1.0,141.12,2020-05-01
359,6172436.0,"VTSFT-TC6508 WP49EG M3X0,5 DIN371 6H C FURO CEGO",39.83,5.0,199.15,2020-05-01
360,4148381.0,VDS202A16000 WU25PD D=16.0 5XD SEM REFRI,395.78,2.0,791.56,2020-05-01
361,5873516.0,40121200T075 RETA 2C 30° D=12X12X150X75,128.67,4.0,514.68,2020-05-01
362,3101 - 310860,"BROCA 8,60MM DIN 338N HSS",11.86,2.0,23.72,2020-05-01
363,1656900.0,463301200RT RETA 3C 30° D=1.2X3X38X2 MICRO,35.09,1.0,35.09,2020-05-01
364,521.0,FRESA TOROIDAL 45HRC 4C D=10X10X25X75 R2,83.0,1.0,83.0,2020-05-01
365,2564426.0,CCMT060208-R PA120,7.42,90.0,667.8,2020-05-01
366,3110138.0,WNMG080408-FR TN8135,10.98,3.0,32.94,2020-05-01
367,2877071.0,WNMG060408-FR TN8135,10.98,19.0,208.62,2020-05-01
368,2278.0,PORTA FRESA ROSCADO SK 40 X M 16 (L= 94MM) (L1= 75MM)- 12.000RPM,253.9,1.0,253.9,2020-05-01
369,654.0,FRESA RETA 55HRC 4C D=4X6X50X11,38.5,1.0,38.5,2020-05-01
370,6172442.0,"VTSFT-TC6510 WU41EG M4X0,7 DIN 371 6H C FURO CEGO",48.34,1.0,48.34,2020-05-01
371,6172450.0,"VTSFT-TC6512 WU41EG M5X0,8 DIN 376 6H C FURO CEGO",63.0,2.0,126.0,2020-05-01
372,6172496.0,"VTSFT-TC6550 WU41EG M10X1,5 DIN 371 6H C FURO CEGO",92.24,10.0,922.4,2020-05-01
373,2006991.0,TCGT110204AL1 HWK10,21.62,9.0,194.58,2020-05-01
374,460.0,FRESA TOROIDAL 45HRC 2C D=12X12X75X30 R0.5,121.0,2.0,242.0,2020-05-01
375,5606.0,170.5.851R P/ KNUX-R,14.9,2.0,29.8,2020-05-01
376,1315342.0,BT40BHC08080M,1381.39,1.0,1381.39,2020-05-01
377,6172440.0,"VTSFT-TC6510 WP49EG M4X0,7 DIN371 6H C FURO CEGO",38.65,1.0,38.65,2020-05-01
378,6172444.0,"VTSFT-TC6511 WP49EG M5X0,8 DIN371 6H C FURO CEGO",40.62,10.0,406.2,2020-05-01
379,6172466.0,VTSFT-TC6514 WP49EG M6X1 DIN371 6H C FURO CEGO,40.62,27.0,1096.74,2020-05-01
380,6172485.0,"VTSFT-TC6518 WP49EG M8X1,25 DIN371 6H C FURO CEGO",44.9,11.0,493.9,2020-05-01
381,6172495.0,"VTSFT-TC6550 WP49EG M10X1,5 DIN371 6H C FURO CEGO",53.03,12.0,636.36,2020-05-01
382,6172505.0,"VTSFT-TC6528 WP49EG M12X1,75 DIN376 6H C FURO CEGO",77.88,15.0,1168.2,2020-05-01
383,3960578.0,RDHX07T1M0SNMH TN2505,20.2,10.0,202.0,2020-05-01
384,4152640.0,GT025003 WP31MG MACHO M5X0.8 (6H) 3F DIN 371,94.87,2.0,189.74,2020-05-01
385,4171697.0,WNMG080412MW WK05CT,21.95,26.0,570.7,2020-05-01
386,4056187.0,M370D032Z04M16WO08 D=32 Z=4 M16 WOEJ0804 ROSCADO,769.88,4.0,3079.52,2020-05-01
387,01078P,"PORTA BARRA BT 40 X 32,00MM (L1=100,00MM) - 12.000RPM",181.3,1.0,181.3,2020-05-01
388,"PTM2,5X5","PARAFUSO TORX M2,5 X 5",1.3,14.0,18.2,2020-05-01
389,5202 - 504024,"ALARGADOR 8,00MM MAQUINA DIN 212D H7",39.75,1.0,39.75,2020-05-01
390,19138.0,5322.234.01 P/ CNMG12,6.3,2.0,12.6,2020-05-01
391,4144590.0,VDS201A18000 WU25PD D=18.0 3XD SEM REFRI,441.66,1.0,441.66,2020-05-01
392,895624.0,M6800D050Z05FC22L40 BDMT11T3 60°,250.0,1.0,250.0,2020-05-01
393,5826027.0,40040450T014 RETA 4C 30° D=4.5X5X50X14,44.54,1.0,44.54,2020-05-01
394,4166471.0,TCMT16T308-1P TN20P,17.34,10.0,173.4,2020-05-01
395,4166523.0,TNMG160408-7N TN20P,16.47,9.0,148.23,2020-05-01
396,02000P,"PORTA FRESA FACEAR ISO 40 X 16,00MM (L1= 35,00MM)",157.25,1.0,157.25,2020-05-01
397,3955110.0,GT305090 GM6515 MACHO M8X1 HSS-E-PM,108.99,1.0,108.99,2020-05-01
398,TT16,TT16 CALÇO SER/SIR LT16,3.5,11.0,38.5,2020-05-01
399,SS04008,SS04008 PARAFUSO DO CALÇO SIR/SER,3.0,11.0,33.0,2020-05-01
400,2544738.0,75N204042RT TOR 2C D=4X6X4X75 R0.5,122.43,2.0,244.86,2020-05-01
401,1862109.0,759510004LT TOROIDAL 4C D=10X10X76X15 R0.5,206.48,1.0,206.48,2020-05-01
402,149.0,FRESA ESFERICA 55HRC 2C D=10X10X100X20,151.25,1.0,151.25,2020-05-01
403,5559120.0,D51808003W RETA 6C 30° D=8X8X19X63,97.01,3.0,291.03,2020-05-01
404,4163081.0,TDS402A09000 WP20PD D=9.0 5XD COM REFRI,284.49,1.0,284.49,2020-05-01
405,4143929.0,VDS201A04200 WU25PD D=4.2 3XD SEM REFRI,93.95,1.0,93.95,2020-05-01
406,4143958.0,VDS201A06000 WU25PD D=6.0 3XD SEM REFRI,93.95,1.0,93.95,2020-05-01
407,4143970.0,VDS201A06800 WU25PD D=6.8 3XD SEM REFRI,99.57,2.0,199.14,2020-05-01
408,4143972.0,VDS201A07000 WU25PD D=7.0 3XD SEM REFRI,99.57,2.0,199.14,2020-05-01
409,4143992.0,VDS201A08500 WU25PD D=8.5 3XD SEM REFRI,112.76,2.0,225.52,2020-05-01
410,4144005.0,VDS201A09500 WU25PD D=9.5 3XD SEM REFRI,116.09,3.0,348.27,2020-05-01
411,4144428.0,VDS201A10500 WU25PD D=10.5 3XD SEM REFRI,149.35,1.0,149.35,2020-05-01
412,4144434.0,VDS201A11000 WU25PD D=11.0 3XD SEM REFRI,149.35,2.0,298.7,2020-05-01
413,4148148.0,VDS202A03300 WU25PD D=3.3 5XD SEM REFRI,115.41,7.0,807.87,2020-05-01
414,4148164.0,VDS202A04200 WU25PD D=4.2 5XD SEM REFRI,117.48,1.0,117.48,2020-05-01
415,4148177.0,VDS202A05000 WU25PD D=5.0 5XD SEM REFRI,117.48,2.0,234.96,2020-05-01
416,4148227.0,VDS202A08500 WU25PD D=8.5 5XD SEM REFRI,141.12,4.0,564.48,2020-05-01
417,4148233.0,VDS202A09000 WU25PD D=9.0 5XD SEM REFRI,141.12,2.0,282.24,2020-05-01
418,4148258.0,VDS202A10000 WU25PD D=10.0 5XD SEM REFRI,162.68,1.0,162.68,2020-05-01
419,4148284.0,VDS202A10500 WU25PD D=10.5 5XD SEM REFRI,186.75,4.0,747.0,2020-05-01
420,4148290.0,VDS202A11000 WU25PD D=11.0 5XD SEM REFRI,186.75,1.0,186.75,2020-05-01
421,4148313.0,VDS202A12000 WU25PD D=12.0 5XD SEM REFRI,194.32,1.0,194.32,2020-05-01
422,4148160.0,VDS202A04000 WU25PD D=4.0 5XD SEM REFRI,115.41,2.0,230.82,2020-05-01
423,4148190.0,VDS202A05800 WU25PD D=5.8 5XD SEM REFRI,117.48,2.0,234.96,2020-05-01
424,4148205.0,VDS202A06800 WU25PD D=6.8 5XD SEM REFRI,124.37,3.0,373.11,2020-05-01
425,4148207.0,VDS202A07000 WU25PD D=7.0 5XD SEM REFRI,124.37,8.0,994.96,2020-05-01
426,4148356.0,VDS202A14000 WU25PD D=14.0 5XD SEM REFRI,301.71,1.0,301.71,2020-05-01
427,WCT618,WCT618 PINO WWLN08,5.0,3.0,15.0,2020-05-01
428,4148166.0,VDS202A04300 WU25PD D=4.3 5XD SEM REFRI,117.48,1.0,117.48,2020-05-01
429,2545216.0,70N106002RT ESF 2C 30° D=6X6X76X18,169.1,3.0,507.3,2020-05-01
430,3653427.0,WMTBR2525M319-100-205,374.67,1.0,374.67,2020-05-01
431,3653428.0,WMTBL2525M319-100-205,374.67,1.0,374.67,2020-05-01
432,5123901.0,RNGJ1204M0SMH WP25PM,33.14,2.0,66.28,2020-05-01
433,4144447.0,VDS201A12000 WU25PD D=12.0 3XD SEM REFRI,156.01,1.0,156.01,2020-05-01
434,1021589.0,CHAVE TORX FT5,5.03,2.0,10.06,2020-05-01
435,5096567.0,571806012MT RETA 5C VARIMILL D=6X6X24X76XR0.5,139.19,2.0,278.38,2020-05-01
436,4144008.0,VDS201A09700 WU25PD D=9.7 3XD SEM REFRI,116.09,2.0,232.18,2020-05-01
437,4164793.0,TNGP160408 TN10U,21.36,8.0,170.88,2020-05-01
438,6429462.0,TCF120405ECV38 WU40PH,33.59,8.0,268.72,2020-05-01
439,4144470.0,VDS201A14000 WU25PD D=14.0 3XD SEM REFRI,242.06,3.0,726.18,2020-05-01
440,4148022.0,VDS202A02300 WU25PD D=2.3 5XD SEM REFRI,113.58,2.0,227.16,2020-05-01
441,5542600.0,TCF150512GPV34 WU40PH,37.89,5.0,189.45,2020-05-01
442,3955106.0,GT305086 GM6515 MACHO M16X2 HSS-E-PM,233.1,4.0,932.4,2020-05-01
443,6429430.0,TCF080308DPV38 WU40PH,30.69,2.0,61.38,2020-05-01
444,2545214.0,70N104002RT ESF 2C 30° D=4,169.1,2.0,338.2,2020-05-01
445,3215025.0,M170D032Z03H25L150 RDPX12T3,150.0,2.0,300.0,2020-05-01
446,5366601.0,VTSPO9019 WP49EG M5/8-11 2B 3F SP PLUG DIN/ANSI HSS-E FURO PASSANTE,113.61,1.0,113.61,2020-05-01
447,6127848.0,HN60586197.. 2C ESFERICA D=6X6X28X76 S/ COB,73.95,4.0,295.8,2020-05-01
448,2225731.0,TNMG1604085 TN4000,12.61,80.0,1008.8,2020-05-01
449,CJTOMW0603,CONJUNTO GRAMPO PARAFUSO MW0603,15.0,1.0,15.0,2020-05-01
450,2564441.0,SOMT060204ML PA120,10.16,12.0,121.92,2020-05-01
451,M1200D025M12,M1200D025Z02M12HN07 D=25 Z=2 M1200 MINI,165.0,1.0,165.0,2020-05-01
452,4144534.0,VDS201A02000 WU25PD D=2.0 3XD SEM REFRI,89.15,2.0,178.3,2020-05-01
453,4148185.0,VDS202A05500 WU25PD D=5.5 5XD SEM REFRI,117.48,5.0,587.4,2020-05-01
454,4140385.0,VDS401A08500 WU25PD D=8.5 3XD COM REFRI,174.84,1.0,174.84,2020-05-01
455,4166454.0,CNMG190616-7N TN20P,38.86,5.0,194.3,2020-05-01
456,TNMG160408 K,TNMG160408 WS6115,14.0,10.0,140.0,2020-05-01
457,557.0,FRESA TOROIDAL 63HRC 4C D=6X15X50X6 R1.0,85.91,2.0,171.82,2020-05-01
458,4143990.0,"VDS201A08400 WU25PD D=8,4 3XD SEM REFRI",112.76,2.0,225.52,2020-05-01
459,WNMG080408-BM,WNMG080408-BM WS7225,14.0,2.0,28.0,2020-05-01
460,WNMG080408-RM,WNMG080408-RM WS8125,14.0,14.0,196.0,2020-05-01
461,4166643.0,DCMT11T308-1P TN10P,16.0,5.0,80.0,2020-05-01
462,APGT1135PDFR-G2,APGT1135PDFR-G2 WSK10,15.0,7.0,105.0,2020-05-01
463,TNMG160408-BM,TNMG160408-BM WS7225,14.0,1.0,14.0,2020-05-01
464,TPGH11OP,TPGH110304L OP1205H,24.35,10.0,243.5,2020-05-01
465,4170570.0,DNMG150612MR WP25CT,37.47,19.0,711.93,2020-05-01
466,50TPKN16,SUPORTE Ø50 Z4 FC22 L50 TPKN1603,190.0,1.0,190.0,2020-05-01
467,100TPKN16,SUPORTE Ø100 Z6 FC32 L50 TPKN1603,390.0,1.0,390.0,2020-05-01
468,2018194.0,12748610000 W PARA TCF,6.81,10.0,68.1,2020-05-01
469,2018265.0,12148001300 W CHAVE TORX T8,6.89,10.0,68.9,2020-05-01
470,4171081.0,WNMG060404ML WP15CT,18.61,10.0,186.1,2020-05-01
471,CNMG120408-BM,CNMG120408-BM WS7225,14.0,2.0,28.0,2020-05-01
472,3811640.0,NTU4R TN6025,41.04,5.0,205.2,2020-05-01
473,1501 - 110110,"FRESA 20,00 MM 4C HSS",83.75,1.0,83.75,2020-05-01
474,M200 D=25X150,M200D25Z02A24L150 RNPJ1204,100.0,13.0,1300.0,2020-05-01
475,M200 D=25M12,M200D25Z02M12 RNPJ1204,100.0,18.0,1800.0,2020-05-01
476,M200 D=40,M200D40Z04F16  RNPJ1204,100.0,8.0,800.0,2020-05-01
477,694.0,TCMT110204,15.97,10.0,159.7,2020-05-01
478,5895293.0,HNPJ0704ANSNGD WP25PM,27.89,5.0,139.45,2020-05-01
479,6407888.0,TCF040204APV36 WN10PH,26.49,20.0,529.8,2020-05-01
480,5095163.0,VNMG12T304 WS10PT,17.47,10.0,174.7,2020-05-01
481,4152709.0,GT025012 WP31MG MACHO M8X1 6H RHSF SBOT 374,169.5,3.0,508.5,2020-05-01
482,CNMG120408-GT,CNMG120408-GT WS8125,14.0,10.0,140.0,2020-05-01
483,4148181.0,VDS202A05200 WU25PD D=5.2 5XD SEM REFRI,117.48,3.0,352.44,2020-05-01
484,16ERAG55,16ERAG55 HS5125,18.0,5.0,90.0,2020-05-01
485,4166644.0,DCMT11T308-1P TN20P,16.0,2.0,32.0,2020-05-01
486,2343508.0,423036-000060 K30F-DCF 4C D=6,48.02,2.0,96.04,2020-05-01
487,785419.0,M200D42Z04M16 RNPJ12,100.0,5.0,500.0,2020-05-01
488,4171007.0,TNMG160408RH WP15CT,17.39,5.0,86.95,2020-05-01
489,6101 - 105010,"MACHO M5 X 0,80MM*MANUAL C/3 PÇS",46.87,1.0,46.87,2020-05-01
490,4169133.0,APPT100308SRMM TN6540,26.8,10.0,268.0,2020-05-01
491,4143831.0,VDS403A08500 WU25PD D=8.5 8XD COM REFRI,349.89,1.0,349.89,2020-05-01
492,01926P,"PORTA PINCA BT 40 X ER-20 (L1= 70,00MM) - 12.000RPM",155.07,1.0,155.07,2020-05-01
493,5538559.0,TCF080308DPV34 WU40PH,30.69,2.0,61.38,2020-05-01
494,5416533.0,M680D020Z03H19L150 XDMT0903,47.5,3.0,142.5,2020-05-01
495,6429459.0,TCF060203BCV38 WU40PH,27.27,4.0,109.08,2020-05-01
496,4166808.0,SNMG120408-6P TN10P,17.8,1.0,17.8,2020-05-01
497,6196991.0,APMT1604PDR PA120,10.74,20.0,214.8,2020-05-01
498,3850951.0,TDM190R5SCF25M W,911.74,1.0,911.74,2020-05-01
499,PCON001466,CABEÇOTES 60°,100.0,0.0,0.0,2020-05-01
500,4166390.0,CNMG1204087N TN20P,17.29,10.0,172.9,2020-05-01
501,4143943.0,VDS201A05100 WU25PD D=5.1 3XD SEM REFRI,93.95,1.0,93.95,2020-05-01
502,3955105.0,GT305085 GM6515 MACHO M14X2 HSS-E-PM,198.59,2.0,397.18,2020-05-01
503,3883343.0,TCGW16T308S01015M WBH25P,96.08,1.0,96.08,2020-05-01
504,4169672.0,WMTC015R12CM08 WU25PT,36.52,10.0,365.2,2020-05-01
505,4143931.0,VDS201A04300 WU25PD D=4.3 3XD SEM REFRI,93.95,1.0,93.95,2020-05-01
506,561.0,FRESA TOROIDAL 55HRC 4C D=5X13X50X5 R1.0,40.59,2.0,81.18,2020-05-01
507,3955098.0,"GT305148 GM6515 MACHO M3X0,5 HSS-E-PM",77.26,2.0,154.52,2020-05-01
508,36524.0,S08K SDUCL 07,106.5,1.0,106.5,2020-05-01
509,6429427.0,TCF050204BPV38 WU40PH,27.27,4.0,109.08,2020-05-01
510,5402273.0,"VTSFT6537 WU41EG M18X2,5 ISO2 (6H) 4F DIN376 C FURO CEGO",251.58,1.0,251.58,2020-05-01
511,5577942.0,TCF160R4SLR25MB D=16MM 4XD SL SHANK 25MM,780.26,1.0,780.26,2020-05-01
512,6196890.0,APMT1135PDR PA120,9.22,62.0,571.64,2020-05-01
513,BAP300R12,BAP300RD12Z01H11L150 APMT1135,70.0,2.0,140.0,2020-05-01
514,BAP300R16,BAP300RD16Z02H15L150 APMT1135,80.0,1.0,80.0,2020-05-01
515,BAP300R20,BAP300RD20Z03H19L150 APMT1135,90.0,1.0,90.0,2020-05-01
516,BAP300R25,BAP300RD25Z03H24L150 APMT1135,100.0,1.0,100.0,2020-05-01
517,BAP300R32,BAP300RD32Z04H25L150 APMT1135,130.0,1.0,130.0,2020-05-01
518,S32S-MWLNR08,S32S WWLNR 08,195.0,1.0,195.0,2020-05-01
519,S25R-MWLNR08,S25R WWLNR 08,130.0,1.0,130.0,2020-05-01
520,6121 - 130130,MACHO 1/2 *MANUAL  C/3 PÇS,83.43,1.0,83.43,2020-05-01
521,BAP680D20X200,M680D020Z03H19L200 XDMT0903,120.0,1.0,120.0,2020-05-01
522,BAP680D16X200,M680D016Z02H15L200 XDMT0903,105.0,1.0,105.0,2020-05-01
523,S20RSCLCR09,S20R SCLCR 09,80.0,1.0,80.0,2020-05-01
524,5402272.0,VTSFT6536 WP49EG M16 ISO3 (6G) 3F DIN376 HSS C FURO CEGO,174.56,1.0,174.56,2020-05-01
525,4166290.0,VNMG160408-2P TN20K,21.36,1.0,21.36,2020-05-01
526,2588272.0,PINO SHIMPIN 73498715 (TNMG16 WIDIA),3.17,3.0,9.51,2020-05-01
527,1671.0,"LOCALIZADOR DE ARESTAS TEMPERADO, RETIFICADO, TOLERANCIA 0,005MM: CBQ-00",30.12,3.0,90.36,2020-05-01
528,627.0,SCGT09T308 AK JT1001,14.3,6.0,85.8,2020-05-01
529,4081556.0,3IRAG60K TN6025,13.5,18.0,243.0,2020-05-01
530,3101 - 311000,"BROCA 10,00MM DIN 338N HSS",17.04,2.0,34.08,2020-05-01
531,4171388.0,WNMG060404FF WK20CT,18.61,5.0,93.05,2020-05-01
532,5366677.0,VTSPO6513 WP49EG M4 ISO2 (6H) 2F DIN371 B FURO PASSANTE,40.43,5.0,202.15,2020-05-01
533,5366688.0,VTSPO6517 WP49EG M6 ISO2 (6H) 3F DIN371 B FURO PASSANTE,40.43,5.0,202.15,2020-05-01
534,5366707.0,VTSPO6523 WP49EG M10 ISO2 (6H) 3F DIN371 B FURO PASSANTE,64.44,1.0,64.44,2020-05-01
535,5368554.0,VTSPO6531 WP49EG M12 ISO2 (6H) 3F DIN376 B FURO PASSANTE,77.29,1.0,77.29,2020-05-01
